fetchedAt,normalizeKey,companyCode,companyName,bondCode,bondName,originalStatus,removeReason,listingDate,existsInRecentCb,sourceUrl
2026-07-02T17:57:53+08:00,company_type_date:志聖工業股份有限公司:無擔保轉換公司債:2025-12-26,,志聖工業股份有限公司,,志聖工業股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:十銓科技股份有限公司:有擔保轉換公司債:2026-01-02,,十銓科技股份有限公司,,十銓科技股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:天品聯合企業股份有限公司:有擔保轉換公司債:2025-12-30,,天品聯合企業股份有限公司,,天品聯合企業股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:尖點科技股份有限公司:無擔保轉換公司債:2026-01-07,,尖點科技股份有限公司,,尖點科技股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:志聖工業股份有限公司:無擔保轉換公司債:2026-01-09,,志聖工業股份有限公司,,志聖工業股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:天品聯合企業股份有限公司:無擔保轉換公司債:2026-01-07,,天品聯合企業股份有限公司,,天品聯合企業股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:定穎投資控股股份有限公司:無擔保轉換公司債:2026-01-06,,定穎投資控股股份有限公司,,定穎投資控股股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:聯嘉光電投資控股股份有限公司:有擔保轉換公司債:2026-01-08,,聯嘉光電投資控股股份有限公司,,聯嘉光電投資控股股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:騰輝電子國際集團股份有限公司-KY:無擔保轉換公司債:2026-01-08,,騰輝電子國際集團股份有限公司-KY,,騰輝電子國際集團股份有限公司-KY,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:全新光電科技股份有限公司:無擔保轉換公司債:2026-01-12,,全新光電科技股份有限公司,,全新光電科技股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:宇隆科技股份有限公司:無擔保轉換公司債:2026-01-12,,宇隆科技股份有限公司,,宇隆科技股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:勤誠興業股份有限公司:無擔保轉換公司債:2026-01-12,,勤誠興業股份有限公司,,勤誠興業股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:全新光電科技股份有限公司:無擔保轉換公司債:2026-01-07,,全新光電科技股份有限公司,,全新光電科技股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:寬魚國際股份有限公司:有擔保轉換公司債:2026-01-16,,寬魚國際股份有限公司,,寬魚國際股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:力士科技股份有限公司:無擔保轉換公司債:2026-01-15,,力士科技股份有限公司,,力士科技股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
2026-07-02T17:57:53+08:00,company_type_date:寬魚國際股份有限公司:無擔保轉換公司債:2026-01-15,,寬魚國際股份有限公司,,寬魚國際股份有限公司,bookbuilding_auction,公告日期超過45天且未找到後續承銷/掛牌/存續資料,,no,https://web.twsa.org.tw/Edoc2/Default.aspx?Year=2026
